TimeGenerated,AccountName,DeviceName,ProcessCommandLine,InitiatingProcessCommandLine,FolderPath,FileName
"Sep 12, 2026 12:20:57 AM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\149ae17f-1c51-47e8-90b8-8175a782d62b.ps1' }""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 12, 2026 12:20:57 AM",system,sql-labuser,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\149ae17f-1c51-47e8-90b8-8175a782d62b.ps1' }""","""SenseIR.exe"" ""OfflineSenseIR"" ""4844"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6MTU5Mn0=""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 12, 2026 12:11:40 AM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey EC479913-7B56-7FAB-84EF-D891EC4CB990 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 12, 2026 12:11:23 AM",system,sql-labuser,WmiApSrv.exe,services.exe,C:\Windows\System32\wbem\WmiApSrv.exe,WmiApSrv.exe
"Sep 12, 2026 12:11:18 AM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,OpenHandleCollector.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 12, 2026 12:11:18 AM",system,sql-labuser,OpenHandleCollector.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\0e3d6d2d-06cc-486d-9465-9ef3bee75444.ps1' }""",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\OpenHandleCollector.exe,OpenHandleCollector.exe
"Sep 12, 2026 12:11:07 AM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\0e3d6d2d-06cc-486d-9465-9ef3bee75444.ps1' }""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 12, 2026 12:11:07 AM",system,sql-labuser,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\0e3d6d2d-06cc-486d-9465-9ef3bee75444.ps1' }""","""SenseIR.exe"" ""OfflineSenseIR"" ""4844"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6MTU5Mn0=""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 12, 2026 12:10:56 AM",system,sql-labuser,"""SenseIR.exe"" ""OfflineSenseIR"" ""4844"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6MTU5Mn0=""",MsSense.exe,C:\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe,SenseIR.exe
"Sep 12, 2026 12:02:36 AM",system,sql-labuser,"""usoclient.exe"" StartScan",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\UsoClient.exe,UsoClient.exe
"Sep 11, 2026 11:56:35 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 4BC63F6C-25F8-19B6-600E-E1B4CF4D457C ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 11, 2026 11:56:34 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource core","""MicrosoftEdgeUpdate.exe"" /c",C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 11, 2026 11:47:19 PM",local service,sql-labuser,"cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp\RES528C.tmp"" ""c:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\CSCB29DA3DB5B6465CB2A4A806AB47EF7.TMP""","""csc.exe"" /noconfig /fullpaths @""C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\zfhqb4xp.cmdline""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,cvtres.exe
"Sep 11, 2026 11:47:19 PM",local service,sql-labuser,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\zfhqb4xp.cmdline""","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\93514365-7ff3-4f5e-9dfd-7eb9f6b779a7.ps1' }""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe
"Sep 11, 2026 11:47:08 PM",local service,sql-labuser,conhost.exe 0xffffffff -ForceV1,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\93514365-7ff3-4f5e-9dfd-7eb9f6b779a7.ps1' }""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:47:08 PM",local service,sql-labuser,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\93514365-7ff3-4f5e-9dfd-7eb9f6b779a7.ps1' }""","""SenseIR.exe"" ""OfflineSenseIR"" ""2028"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6MzMxMn0=""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 11, 2026 11:46:06 PM",system,sql-labuser,"""MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler",svchost.exe -k netsvcs -p -s Schedule,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,MicrosoftEdgeUpdate.exe
"Sep 11, 2026 11:45:24 PM",system,sql-labuser,TiWorker.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9441_none_a5253a19774da03c\TiWorker.exe,TiWorker.exe
"Sep 11, 2026 11:45:24 PM",system,sql-labuser,TrustedInstaller.exe,services.exe,C:\Windows\servicing\TrustedInstaller.exe,TrustedInstaller.exe
"Sep 11, 2026 11:41:41 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:41:41 PM",system,sql-labuser,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 11, 2026 11:41:30 PM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 88EA371B-D23A-265E-6705-C3EA6154D8A2 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 11, 2026 11:41:24 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AuditSecureProtocol -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:41:24 PM",system,sql-labuser,gc_worker.exe -a AuditSecureProtocol -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 11, 2026 11:41:19 PM",system,sql-labuser,"secedit.exe /export /cfg ""C:\Windows\system32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf""",gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\SecEdit.exe,SecEdit.exe
"Sep 11, 2026 11:41:12 PM",system,sql-labuser,"secedit.exe /export /cfg ""C:\Windows\system32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf""",gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\SecEdit.exe,SecEdit.exe
"Sep 11, 2026 11:41:05 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:41:05 PM",system,sql-labuser,gc_worker.exe -a AzureWindowsBaseline -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 11, 2026 11:40:44 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:40:44 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 11, 2026 11:40:25 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:40:24 PM",system,sql-labuser,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml",gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 11, 2026 11:40:12 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:40:12 PM",system,sql-labuser,gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/834a8374-a5e8-436d-91db-416d47cedad2,"""gc_service.exe"" -k netsvcs",C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.116.0\dsc\GC\gc_worker.exe,gc_worker.exe
"Sep 11, 2026 11:38:09 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,cmd.exe,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:38:09 PM",system,sql-labuser,cmd.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",C:\Windows\System32\cmd.exe,cmd.exe
"Sep 11, 2026 11:37:55 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:37:55 PM",system,sql-labuser,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip",WaAppAgent.exe,C:\WindowsAzure\Packages\CollectGuestLogs.exe,CollectGuestLogs.exe
"Sep 11, 2026 11:37:54 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""FindVolume.exe"" /label ""Temporary Storage""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:37:54 PM",system,sql-labuser,"""FindVolume.exe"" /label ""Temporary Storage""",WaAppAgent.exe,C:\WindowsAzure\Packages\FindVolume\FindVolume.exe,FindVolume.exe
"Sep 11, 2026 11:35:26 PM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,sdbinst.exe -m -bg,C:\Windows\System32\conhost.exe,conhost.exe
"Sep 11, 2026 11:35:26 PM",system,sql-labuser,sdbinst.exe -m -bg,svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,C:\Windows\System32\sdbinst.exe,sdbinst.exe
"Sep 11, 2026 11:27:54 PM",system,sql-labuser,wmiprvse.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\System32\wbem\WmiPrvSE.exe,WmiPrvSE.exe
"Sep 11, 2026 11:27:36 PM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 11, 2026 11:27:36 PM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 11, 2026 11:27:31 PM",system,sql-labuser,TiWorker.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9441_none_a5253a19774da03c\TiWorker.exe,TiWorker.exe
"Sep 11, 2026 11:27:31 PM",system,sql-labuser,TrustedInstaller.exe,services.exe,C:\Windows\servicing\TrustedInstaller.exe,TrustedInstaller.exe
"Sep 11, 2026 11:27:28 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9231-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:28 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9230-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:28 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:28 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9245-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9227-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9224-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce921b-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce921c-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9215-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 11, 2026 11:27:27 PM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9216-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
